	GO_ADRENAL_GLAND_DEVELOPMENT	GO_AMINOGLYCAN_CATABOLIC_PROCESS	GO_BICARBONATE_TRANSPORT	GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	GO_COLLAGEN_CATABOLIC_PROCESS	GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_EAR_DEVELOPMENT	GO_EMBRYO_IMPLANTATION	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_ENDOCRINE_HORMONE_SECRETION	GO_EXTRACELLULAR_MATRIX_DISASSEMBLY	GO_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO_INCLUSION_BODY_ASSEMBLY	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	GO_ODONTOGENESIS	GO_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_PROTEIN_ACTIVATION_CASCADE	GO_PROTEIN_K11_LINKED_UBIQUITINATION	GO_REGULATION_OF_GLOMERULUS_DEVELOPMENT	GO_REGULATION_OF_MESODERM_DEVELOPMENT	GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO_REPLACEMENT_OSSIFICATION	GO_RESPONSE_TO_ATP	GO_TROPHOBLAST_CELL_MIGRATION	HALLMARK_ANGIOGENESIS
PD1_34_PRE	0.158567039758644	0.117442648324869	-0.0111063904285586	0.0572316810351616	0.101266151650407	0.152813305880928	0.125933663296886	0.125068944318902	-0.00313127523095977	0.213467957510334	0.0910143923194255	-0.0520284980851872	0.137938733366086	0.171481885276947	0.355797069556641	0.26735937674113	0.0429599635445239	0.00299587996158414	0.0408994000875857	0.140508667663688	0.108711224698558	0.151486677302565	0.168439722533529	0.225570720014824	0.0199461300316224	0.14411435672887	0.064471593012633	0.244154194369313	0	-0.00230530820468361	0.137128556100926	0.0685615705001404	0.0739737446518357	0.254736222785405	0.425594928805136
PD1_35_PRE	0.122788920273622	0.0966198998385627	0.0152284894769776	0.111970316731381	0.113057835537165	0.23850513522869	0.0845395360980223	0.118969395037214	0.045913472052059	0.210376313644855	0.086087866185845	-0.0106797589845506	0.149368256791454	0.201457817274642	0.324300768629646	0.25314820195775	0.0521366400102758	-0.0160352474803188	0.153308884650636	0.184928673508266	0.0993940622437008	0.125175315769166	0.183982995317708	0.176860406771257	0.088860842477313	0.168092642650402	0.116877441551162	0.188471662540566	0	0.209262433984045	0.171548381938838	0.0791407210871697	0.0401119973638142	0.303661021726505	0.309121587940417
PD1_36_PRE	0.0797429467794685	0.0778802024052453	-0.0423429460000516	0.0442476112865514	0.0277200221106188	0.0784412607598371	0.0458782887064046	0.0811811714050508	-0.00515485400772026	0.18224556478819	0.0450179845399749	-0.0951077655348948	0.081471533017382	0.140370504395866	0.317632405737303	0.23735571343932	0.0437538223776698	-0.00124252871333104	0.0243184395103268	0.137275875532653	0.063099742155859	0.127550335124201	0.119715691846263	0.245605335829966	0.0104812552011979	0.0769621469633068	0.0910943661914305	0.238470166785436	0	-0.000839531083839594	0.113896018742291	0.0356831457476479	0.0561530528223423	0.21377627118721	0.263099158307836
PD1_38_PRE	0.161074316299447	0.124657140865367	0.000447984467809814	0.0612390486612872	0.112478146409034	0.145342968590675	0.133882208615102	0.133390378489074	0.00548114065476982	0.246401502722285	0.0702348334709608	-0.0427276321395213	0.150945501248165	0.18127187540023	0.34385267594785	0.257107579015347	0.0691107366408567	0.00175486561293744	0.0227489723818116	0.0972792034503225	0.0920404377491285	0.146188839867265	0.172592380384885	0.199042497146001	0.0538864676665845	0.165624311470457	0.0948605642897416	0.236220750814031	0	0.0550959452855142	0.14923747535815	0.0471319445306601	0.0611829761303269	0.271117278566002	0.443224707610624
PD1_3_PRE	0.137464279228757	0.108964238893773	-0.0169709051685959	0.0777441336611019	0.133928543102789	0.256981922746355	0.0588114996445363	0.126153846094474	0.0298292669362219	0.220279641033132	0.0794615331521436	-0.0444724015048809	0.1126270800399	0.108496951423691	0.314149028063039	0.251786014641425	0.0675489605259787	-0.00978928099142296	0.0803163947962621	0.189907543507173	0.0806071495718933	0.122829919940708	0.134732514120598	0.221552610908732	0.0691246227950789	0.0293681870167214	0.0998224169685345	0.212732897006544	0	0.139430867150844	0.0563827014979563	0.0346267132583131	0.00361061823962477	0.237654420856198	0.378753309847383
PD1_40_PRE	0.162417058211825	0.12981215672759	0.00810117757506357	0.0552315059692458	0.0972765920085527	0.119707280351081	0.12212043246936	0.119949948133211	-0.000267042459398147	0.238780818893279	0.0696785544874129	-0.0490020426073799	0.140459768654132	0.152893728259836	0.315413744569163	0.270285657784721	0.042424741751105	-0.0116632317869692	0.0944882493608063	0.12897186420439	0.107665897189051	0.150116167600633	0.143184044008018	0.231737523214328	0.0530970661054165	0.174991604675864	0.127292889680967	0.230491460600492	0	0.0922317606001084	0.117344526873624	0.0643074158343539	0.105568014477262	0.25019611661935	0.403752114414773
PD1_41_PRE	0.113965995811648	0.114579469616026	0.00508596563851556	0.067483646978391	0.0644961095617188	0.137656140027546	0.0929156034534008	0.107710923987293	0.00128580133671263	0.217431345458218	0.0739299395299505	-0.0684532520578934	0.109031600112179	0.186937984921753	0.290208777938086	0.262684456279741	0.0440059630954486	0.0088507012291893	0.0590341839059325	0.180984844938655	0.0865941410489043	0.130858552603663	0.122949437505861	0.231292071915462	0.0257012432004395	0.0796997073836331	0.0878126949148546	0.275136221719065	0	-0.0104846508557403	0.148613102119913	0.0654067285014247	0.0464563314898018	0.2733238252418	0.35735306465929
PD1_42_PRE	0.182249458150058	0.119004415211097	0.0680208065958318	0.0980494856426595	0.134847654166048	0.141295109410712	0.0718632140636834	0.155551580008867	0.0423720018838703	0.246758559692482	0.117589692620907	-0.0286784925170221	0.130897623516603	0.117920958360778	0.331486623413597	0.208739206247868	0.0704522744903966	0.0129766289044344	0.0112117027187424	0.146987975179198	0.123825121435956	0.167305367930035	0.137852959821517	0.194429824634893	0.0594358755352528	0.0938197377667964	0.152299230422186	0.219190133811063	0	0.0928403021097708	0.0674667531079543	0.098672903957844	0.0292136046687768	0.256224276592979	0.435875040888343
PD1_44_PRE	0.124120259582605	0.108878370840561	-0.0270017972192739	0.0524745753359869	0.0566097273775127	0.123738409929909	0.0962102762902488	0.108279095238834	0.00020932931580289	0.220961967623423	0.0543126303083989	-0.0378463807984137	0.12508608955346	0.186073014504979	0.306584027317726	0.230763853855877	-0.00306083018988007	-0.00239329971630287	0.0144858001499554	0.113224996816563	0.0955313511350697	0.172997709956151	0.140383935122437	0.226115579301078	0.0188153594997809	0.228207438245878	0.0858899724554354	0.21232379250925	0	-0.00583370058641404	0.143888393269775	0.0470739623846897	0.0775595755729661	0.249498924374969	0.420672957725672
PD1_45_PRE	0.0967833739281346	0.0836880371859975	-0.101621396641962	0.0574141094370958	0.088603158455678	0.0944309069518445	0.0960383106101555	0.101054119623085	0.0170399254131589	0.173516461919891	0.0776298792344055	-0.0598257613590132	0.119001959938485	0.214620058692936	0.317192556730409	0.224211469053619	-0.0202460338747901	0.0204289090481812	0.0214101637510482	0.109125124432837	0.0765440955607425	0.147092117478056	0.188874277371936	0.175190969030655	0.0518771327410433	0.172507951255337	0.0526393232454684	0.209835820807733	0	0.00862658489179226	0.180372480984218	0.0642664167907654	0.050172435822264	0.221696212277952	0.287638337287235
PD1_46_PRE	0.0660403187452904	0.0974696842263273	-0.0367991488527763	0.0479800733700562	0.0623613795494586	0.119583669297654	0.0967530244154292	0.0823360515903652	-0.00386778229449644	0.224556812286522	0.0396962131771862	-0.0620205118984251	0.124755895189726	0.156215522944096	0.340955804745206	0.281020175548039	0.0421164700417654	0.0151596515656762	0.0394078277066236	0.117534182129725	0.0697075465175536	0.106840890441036	0.118393360275988	0.255145462504945	0.0281937974280912	0.0995706468928414	0.0946872107986509	0.240518090004956	0	0.0800765147771357	0.103537334468185	0.0308651456867925	0.0413110291495466	0.232959350374515	0.327498514385189
PD1_47_PRE	0.164867151609202	0.118435104699041	-0.0525431652940985	0.0886940958628365	0.101080827400645	0.153478187029157	0.117608741479082	0.121443012569392	0.0227706647017109	0.21240538948405	0.0622173639935425	-0.015233867985998	0.147502507500315	0.170744274966664	0.299842484200308	0.241587236012283	0.00801290019273813	-0.0107547747315676	0.0362234119785666	0.121140021456448	0.126288385472974	0.153475219211042	0.137007792605817	0.184078904827843	0.0508081339880267	0.104944123397495	0.165599456011645	0.222528389312138	0	0.0775553720293759	0.138529346071311	0.0412766091483163	0.0484604732120541	0.25219359877235	0.363951724706229
PD1_48_PRE	0.0883460273755162	0.0837880481788151	-0.045471318484508	0.0362575349706366	0.0781718907021716	0.158868629551966	0.0651304088177006	0.0848640099616248	-0.00741533306171255	0.220032948941743	0.0492862976674208	-0.050601208355698	0.108947692680377	0.218209396397721	0.378634583153828	0.238405283056843	0.0389838521443255	0.0193575331484083	0.043740533441615	0.12248803609104	0.0872693179098149	0.150754525152168	0.157291502129031	0.22311348794707	0.0292107441718199	0.201186358162675	0.020617568226037	0.238677164636639	0	0.0191649658378148	0.171558731537752	0.0301734946496797	0.0737350281108992	0.247970509380307	0.372144146038715
PD1_49_PRE	0.0626626991873175	0.0907697939179377	-0.0191690006272711	0.0484318730926197	0.10633545591509	0.177553866162129	0.145130733322074	0.102428335407352	0.0104908614042123	0.247089219101244	0.0858448018156419	-0.0534357824843154	0.161977631409047	0.132803507135185	0.327008128523745	0.263811794207296	0.0530161809383764	0.0053640374398353	0.0646588456044239	0.130682871829308	0.100396843085124	0.116100329764084	0.121915081265828	0.254545006051896	0.0405713501141612	0.0696761865291856	0.106349155000387	0.238296659715396	0	0.0950885444006211	0.0899981464322299	0.0721387122086172	0.032606367173208	0.274847278401015	0.40663183160603
PD1_50_PRE	0.16025078041578	0.117071460744037	-0.0589026963649436	0.0883112932600397	0.130547824224516	0.131386403065978	0.13373434159683	0.135188474876907	0.0153369429155068	0.258128158157486	0.111051703469085	-0.0288470829837118	0.153473921274132	0.115144936163834	0.331945159198171	0.275584403547436	0.0642340164063379	-0.00323259600654478	0.0093337188099727	0.0989929501532596	0.084836954944721	0.128589161930725	0.13601869174968	0.21676726983416	0.058026569689084	0.100848586574511	0.0686447147846857	0.244852708691515	0	0.120533716689899	0.0916973493001464	0.108838426360088	0.0362725430435312	0.255206862695064	0.404972342110272
PD1_52_PRE	0.100942014922802	0.0858949862810162	-0.0169714468136378	0.0328938045181461	0.124195564394672	0.138374553784747	0.0732518005627939	0.11087741163266	-0.00702510838816095	0.222694509904906	0.0618496748367501	-0.0285386645385856	0.115941091018668	0.16426473542631	0.365476577356138	0.245003094137393	0.053467036370377	0.0148668415723017	0.0147425545189761	0.134482934709133	0.0960996733230956	0.11735812168583	0.16403293684768	0.203962590283234	0.00938208206588601	0.0986887837460996	0.0781263598443049	0.259716285460992	0	-0.0633674109817474	0.131839931568585	0.00992561117900892	0.0672431029967767	0.233073987353163	0.362518690127423
PD1_53_PRE	0.188893979011213	0.0974964417253955	-0.0365640423580873	0.0794375163616206	0.0932630396651279	0.13081853615171	0.0477665942353332	0.145504447574418	0.0714303890499021	0.203914759501941	0.0865184636056855	-0.0317828671641271	0.0843208668577721	0.198225659211625	0.299064145747011	0.180291033939433	0.0855799833811941	0.0507458835231904	0.138755291920148	0.189552964240871	0.0942709352894286	0.185379880633677	0.182448644279878	0.108936303916813	0.0650290307633725	0.213203125983489	0.0718817942216651	0.195224789215669	0	0.0411525527843841	0.145429238530977	0.0985554993316415	0.0708281985233749	0.229646582711519	0.334098469209122
PD1_54_PRE	0.0534008695086789	0.0873477434436623	-0.0258410615082072	0.052069017782934	0.0966208692912569	0.125046497221512	0.0747944879629075	0.0869491005743841	0.00398219714089702	0.204852172762007	0.0702469327539283	-0.055820551036366	0.102953926974104	0.167615023675996	0.267969555273998	0.229517648883761	0.0148312571752476	0.0601134210211216	0.0465880550749735	0.15185457311934	0.0958861764965111	0.144870142400904	0.167383482486597	0.24588930003262	0.0146035478505373	0.0882237370657858	0.0573464426443383	0.264593514670905	0	-0.00637667858987951	0.142829012827022	0.0532432748818613	0.0127129507017932	0.211955539942202	0.327227186600466
PD1_5_PRE	0.0699044247849127	0.0706641750856127	0.000395963923465222	0.0386935191280238	0.10808592544389	0.112366789725686	0.0689579034630639	0.0966294397363252	0.00354806886153325	0.198182224886571	0.070216062373365	-0.0810381949301525	0.0974922596271735	0.0897493874589041	0.330192483217558	0.257316272231213	-0.00581050261626873	-0.00242839945658713	0.0231527386961144	0.142730400269037	0.11958927037041	0.120839553422632	0.0852872563412617	0.247474850154967	-0.00557838733946998	0.0336205980234146	0.0828141113477071	0.277562791535147	0	0.0340030129596664	0.037774717878437	0.0587890104225493	0.0559890445699978	0.211855117963895	0.29377278008516
PD1_6_PRE	0.0489388699932988	0.0662353164926123	-0.0218046575774492	0.0424322819830987	0.0222413644690585	0.11288006715323	0.0337310433882617	0.0720374896483084	-0.00805960496020499	0.180001336891136	0.0119036818207015	-0.0615007803184034	0.0945244792302815	0.114158947507366	0.324825014299271	0.205168819506751	0.0488894106743431	0.012517062754331	0.0652930696421755	0.136337235497761	0.107929470616546	0.159588031307891	0.120050860809405	0.222587702018301	-0.0175041744490279	0.227946938178955	0.0959111752373893	0.217131622446894	0	-0.0308409940115659	0.0986242810484446	-0.00395029532794134	0.0462702174866258	0.224300911144956	0.248057897325635
PD1_7_PRE	0.0908146342924862	0.103512523417979	-0.0231317848927923	0.0627726839025766	0.0853163265580299	0.106534731866606	0.131504043839703	0.0979126675631189	-0.0258711212327401	0.257393057356028	0.0580598623776455	-0.0512064880236376	0.15109952253344	0.203559990079601	0.330109240576181	0.259616099201513	0.086643998905915	0.0200006967209789	0.0305467552346748	0.145711765486427	0.0804136650792055	0.112349716142453	0.159220055024077	0.272630802097984	0.0310006415237509	0.14888185256702	0.0749643675042027	0.249005557535311	0	0.0552289393100452	0.163705432688345	0.0496918476561835	0.074534997258796	0.271175088532109	0.372981340563341
PD1_9_PRE	0.153082545433959	0.125211212603679	0.0274790288483597	0.0914140346529858	0.0993084935208618	0.153517847889269	0.137764759285895	0.137492329622635	0.0197599077009484	0.260005226180089	0.0948555942755887	-0.0128987080703027	0.152252173138864	0.0855269224450275	0.307749641716467	0.29646583085982	0.0758280554862293	-0.00800523537455365	0.0729571550198228	0.142778915003808	0.0930939609636352	0.123979661765895	0.115189918803796	0.200944611920336	0.0390193025469252	0.0732559831372116	0.159922766491817	0.223956365362758	0	0.0473945018528058	0.0494379507772797	0.0958558786169706	0.0417957997095799	0.280745599200952	0.469549480482498
Pt1	0.0598367504807599	0.165449543494374	-0.0144327907834742	0.0339980201443071	0.0758358799160347	0.155778606943253	0.158768224827721	0.071644454129395	-0.0165101430692813	0.249326684315552	0.0670010439341001	-0.0436190686767576	0.195796825538015	0.110235752500575	0.308000127164899	0.281223259730364	0.0156581156511854	-0.0190176342733311	0.0100452944604871	0.0681608576206838	0.0043876097498321	0.0701065840488638	0.199546666260626	0.26483169693633	0.03326137009776	0.124841258985695	0.188541216126849	0.292318357926008	-0.0197552257295742	0.0262076601337046	0.0397876685078197	0.0424305347708053	-0.032297457944761	0.2504688914854	0.237315426783795
Pt2	0.0859997418642298	0.108805616463945	-0.020061227582971	-0.00542638122597694	0.0185350126914096	0.0802040162720294	0.0545437490386552	0.0233587551067579	-0.0386768776879518	0.177976138840347	0.00333874353839996	-0.0194293846015829	0.143498459291319	0.13723046651143	0.306261803578782	0.266332104669416	0.0365409547252862	-0.0463455857266149	-0.00784184391196602	0.0272949237112044	-0.00119625167986038	0.0505827401265371	0.185512248301048	0.256022616740188	0.000345451611452595	0.106124690526489	0.258442649435909	0.257763818105655	0.00866944184148841	-0.13287513361711	0.097744229899396	-0.0174407590174047	0.0110981935370297	0.199700892990868	0.210446708450494
Pt4	0.0319197462144084	0.0923006918724724	-0.054022400421187	0.0228222701459298	0.0677467254993905	0.0623182897620372	0.077910381297859	0.0314140300150917	-0.0148825989305532	0.210661609869645	0.0295973022101618	-0.0819144140847989	0.133327901823149	0.105801679705689	0.257681908618117	0.208317210856685	-0.00231060668884808	-0.00107096328735262	0.0474084189609013	0.124532611197672	0.0490494330384757	0.124768632371257	0.213641828316234	0.232483416928208	0.0110825285813405	0.0502870245212291	0.0824089605143581	0.323178157911292	-0.00100191111619839	-0.0742350521144995	0.0294810426881455	-0.00357336898856171	0.0206607709584784	0.212880271611473	0.221623888401209
Pt6	0.0028423776637883	0.0986474223952638	-0.0171411216952109	0.00493384304458112	0.0855656323997215	0.0852434252832433	0.10544462442416	0.0535578515433339	-0.0314542206307078	0.220151719148712	0.0562456788548609	-0.0619089336180259	0.154074995298443	0.126598558374571	0.289307133089098	0.267143249028531	0.0486135533728617	-0.0213287730018952	-0.03966804778179	-0.0303542545152194	-0.0439592095333448	0.119770649973593	0.284665070045559	0.257369405368466	0.0242036300239804	0.136898227475849	0.0962152383688147	0.273772117699792	-0.130465377606919	0.0121952071896025	0.0801256160859643	0.0300677894872851	-0.00580212257482977	0.233931839541988	0.260838163581621
Pt7	0.0197072863562009	0.120647553353536	-0.00433104669433757	0.000617634606837995	0.06797256141323	0.129000575365155	0.114117284693844	0.0392775428202379	-0.0027954364484079	0.22142482744717	0.0588444076227972	-0.0287256228371232	0.143036395674176	0.0441950535815738	0.25677800123769	0.306002129530707	-0.00286241010611319	-0.0148692039428897	0.0783684203934463	0.0714828061155133	-0.012794345207063	0.0623298307024723	0.165830360022817	0.279315928826914	0.078303602873105	0.0750615732054171	0.0683980133476097	0.321408337477148	-0.0178778327795715	-0.0147223175320925	-0.01349391353284	0.0280690115621283	-0.062232392359397	0.212593702388895	0.198046561855712
Pt8	0.050071270902171	0.115889373741843	0.00682903207377002	0.0219336356777306	0.0584317239450819	0.0799939139785424	0.132666949924049	0.0386191984690704	-0.0253664446900761	0.217613643757327	0.0144895113283953	-0.0280794933709582	0.15517544767772	0.0998681691614472	0.348323976020311	0.297559682175617	0.0149222757260189	-0.0626633613542126	-0.0129577866564928	0.0367076937953402	0.019493267596427	0.0756475902529558	0.181483345763692	0.264866997058608	0.00538639366725256	0.0376932272681548	0.134512990436703	0.313294365999358	-0.0933818588462958	-0.0597813291108559	0.0522752590213467	-0.0277133978920659	-0.0212107559057421	0.249738260472968	0.242009629750552
Pt9	0.0374482964359751	0.153932794587961	-0.0253670752495778	-0.013225061549197	0.0587496787010167	0.00589517545614905	0.133680873420448	0.0461347755996779	-0.017690133204016	0.183460654282813	0.0484615802088651	-0.0847796561323883	0.145572224696852	0.123539800639589	0.278554984032722	0.276624758791108	-0.00386822738053094	-0.0470739373158027	-0.0265692793403074	-0.0180398613195166	0.00995932232177257	0.0499529844247673	0.173853414751196	0.282206344934446	0.00662394211236085	0.0906156603906278	0.145236563003492	0.30440550102182	-0.130146673074318	-0.0418160297971983	0.0721358424957272	0.0365054311370402	-0.0636961564218032	0.193541388033662	0.233473487115099
Pt10	0.114897832532031	0.201559480634848	0.0379080456684479	0.0445842209309399	0.145825930138984	0.167930246334073	0.244367204155518	0.125840775910344	0.0275235474012803	0.283944564016012	0.105166096578058	0.00224972503828852	0.237843894213624	0.119618705957708	0.258963322896992	0.312989458142855	0.0727645696915857	-0.0474141674218647	0.0820919576343071	0.109311929148058	0.0518903348052753	0.110381745473662	0.138813710680306	0.276683249498953	0.105881473879993	0.0693873535820986	0.129340464479324	0.306331172765319	0.037153485834028	0.022783322496154	0.0725541421140977	0.0976047484414869	0.00300174758659288	0.261714394655658	0.353019847101827
Pt12	0.106099318078348	0.15879111277224	0.0139477144725074	0.0414281114271051	0.107063140706048	0.0939893263219727	0.168054000414789	0.0763276453069869	-0.0148605171279817	0.246494138472273	0.0853711013429483	-0.0233226935718727	0.185638533496766	0.0353086214888332	0.264232530233204	0.306050421749756	0.0475251140285644	-0.0231644238113304	-0.0187291465690976	0.0172723449783579	0.0139716322385583	0.0600115391163391	0.15368629852047	0.277342496226704	0.0360250257506585	0.0539517645427484	0.0923974559383312	0.31207878780668	-0.0877452746251864	0.0245627994538541	-0.0307786127921621	0.0564630885836333	0.00706085802732794	0.208395987293566	0.296293976526542
Pt13	0.056586112516874	0.1753076348652	-0.0281715759786402	0.0366792268862829	0.0764405987013636	0.152497538623751	0.190745138064046	0.0796440349631886	-0.0110845435079576	0.270733162335673	0.0794539016197212	-0.0451821516722816	0.214130941401244	0.155740083355853	0.279891428049238	0.297674123559795	0.0693253021129835	-0.0561908133029157	0.00944218300269031	0.0263969339158458	0.0349239830404336	0.118352309415837	0.187117788157	0.258384290556682	0.0785783525676918	0.145438674309164	0.155955199107165	0.304905693831482	-0.0301009092572896	0.00636314016346329	0.105174652270706	0.0869715881989557	-0.0216089750896749	0.280929651119336	0.349809264713146
Pt14	0.0789426663653495	0.0942247950490346	-0.048273954370203	0.0530717810344151	0.127995696807465	0.102135373127909	0.160448887595382	0.0613177169322306	-0.00870947174245413	0.274476305690565	0.0672905872992936	-0.00134661940281471	0.198592096955089	0.108731254327118	0.260867480852483	0.273886799272844	0.00561352561505219	0.00273299349307284	-0.0066770702307779	0.0215514978903568	-0.0321203794890863	0.0178082228643416	0.217387852759947	0.312701804190881	0.0374253777326509	0.0648611913966802	0.200995070086294	0.351066270332699	-0.0883567301913732	0.136913438081083	0.0560783190606192	0.01754291297782	-0.0396509965087033	0.316020824703442	0.329649276427708
Pt15	-0.0617999614435279	0.0399566789995361	-0.0989279408341726	-0.0414730187393031	0.0356107904322153	0.117040476629643	0.0727470367618682	0.00451948248698088	-0.0339933892067345	0.154518242330552	-0.0131889713528908	-0.159222414990045	0.0965358623707673	0.120435846914207	0.221717572704203	0.265498782469701	-0.0203009465988094	-0.0328607024791575	-0.00610937551081335	-0.0413757241383303	-0.0246876305559647	0.00921306146399042	0.171880986006412	0.289214130533878	-0.0311999141428452	0.0508036553180332	0.0661530800372478	0.324864623429733	-0.125808104966205	-0.0365113048518231	0.0632018030632838	-0.0703506200353418	-0.0368601702100526	0.180537976422979	0.1407073122207
Pt16	0.0741507194740058	0.102121410563499	0.020234261889189	0.0105215549057547	0.0645470997881704	0.197395675051579	0.143101691244431	0.0537146143034877	-0.0198800602927663	0.274868310876382	0.0355025879949856	-0.00475422668133749	0.189974054629278	0.0861088762346602	0.291519648266073	0.270595547008897	0.00417119927255709	-0.0160887783354537	0.10686535631038	0.117282284702912	0.0123602431337599	0.100520595222101	0.189753103576577	0.258424572916901	0.0424683412856002	0.0414735789146976	0.138994395755062	0.307046287128663	0.0345912099708952	-0.0150285787738015	0.0209023674225294	0.00615467373355252	0.0431641286246752	0.27038703291166	0.303440362598158
Pt19	0.0126076064158389	0.172222106278641	0.0110103842603238	-0.0400061868036462	0.0901663387972492	0.0907259889015884	0.137109629378587	0.0478615321846587	0.000814538031439234	0.227166740303798	0.0467258134246403	-0.0837002530909927	0.144732537791544	0.121416301828015	0.251852498520068	0.224939572945207	-0.027096680634547	0.00165143384837693	0.130062747121467	0.0635979674356496	-0.0105988973828073	0.0960588675887367	0.190883196559892	0.226866137060226	0.0519805496961316	0.112823492766894	0.122844143628578	0.280547956883896	-0.00312811100890324	-0.00872903777093828	0.0234616556269768	-0.00778074438759186	0.00617065087455316	0.200931332377853	0.166089916401828
Pt20	-0.0412064408448602	0.0881179855581631	-0.0395439127102399	-0.04135295571961	0.0339725739001318	0.0796470730090368	0.0846996470893185	0.00732605307017912	-0.0462565620764529	0.157385605285001	-0.00354608871456742	-0.107291579028028	0.114482039967705	0.206384380766241	0.256848271550446	0.306436271984016	-0.0434268703355115	-0.0526120561530944	0.0774692475596465	0.064959086085172	-0.00666100898850729	0.0467108351377232	0.203314759769344	0.23239873264826	-0.0215191708216276	0.190771469795783	0.092010104293072	0.302384858911901	-0.12861858472556	-0.12523602800324	0.141294123112578	-0.0469575084241746	-0.0254147311956971	0.185922047712556	0.137694907388929
Pt22	0.103454707624825	0.178851064417628	-0.0467912563108087	0.0549291264140985	0.0978723812357954	0.142042419131962	0.171647275018025	0.0917207072386696	-0.0064716086039513	0.24260575809807	0.0780956104943067	-0.0176964369860452	0.205362460610748	0.0962266526600586	0.269828616073312	0.273264865391918	0.0023558355775857	-0.0281243087939319	-0.00175303322477378	0.0413287238169806	0.0204004176982619	0.12511356418013	0.207370994960776	0.259058584264312	0.0667473698743285	0.150543080931193	0.187382561594858	0.304508881040296	0.0244255439405093	0.0341846983142587	0.0396618777969891	0.0624738461926369	-0.0147020852047979	0.264612630263008	0.359516053447163
Pt23	0.0195258999082679	0.144645684367639	0.016982395446271	0.0125347536648307	0.0803397454513002	0.175540620799854	0.215923762671204	0.0550793436010982	-0.023533480669662	0.213968290176908	0.048052682853217	-0.0632083345678991	0.196480353930191	0.150528749596215	0.237418818357247	0.293267221650823	0.00998288380429002	-0.0699069189619031	0.0311859625115136	0.0542397248181719	0.0199031167865885	0.0500228353970489	0.168687681117272	0.298562229332894	0.0378159130109313	0.0622683289435053	0.169287475101093	0.322068320175402	-0.0176251766670064	0.00767731680995774	0.0613038645222681	0.0381520983735083	-0.0113004353552453	0.244398439892593	0.311322682417621
Pt25	0.037603528137431	0.103402282429767	-0.104394600131679	-0.0087566218279609	0.0535253674486398	0.0799615347186555	0.097890677610151	0.0312135496754966	-0.052120451566554	0.196272918856835	0.0160686086672543	-0.122736940285051	0.123709093271842	0.131390559772981	0.259231558589633	0.223327136373418	-0.0542730209797602	-0.0240233295473203	0.0558566017674172	0.0541091297067694	0.0738891298488276	0.110809701534444	0.199419159862291	0.229897889757028	0.0062605430862051	0.0922693843524208	0.122041413196889	0.308091884433301	-0.0529743533725547	-0.0767177346877657	0.0659929437566148	-0.0259547610434475	0.00532610488832481	0.204765445657878	0.128465719074853
Pt27A	0.0629338099789844	0.0709903980362732	-0.0384497112785998	0.0440277764389892	0.0310993546361033	0.0384206650798576	0.0853287935456347	0.0345753765199355	-0.0168488034119481	0.188987555312144	0.0146315044915941	-0.086751781203459	0.135725703226942	0.13802045436368	0.257098792312517	0.268830384128997	0.00267318004542987	-0.00439879550464816	-0.0435827130704151	0.071156032762379	0.0112271587076943	0.111131613848318	0.239098628295598	0.240046197330356	0.00440505971327605	0.0949220119034727	0.119355482712344	0.295747226157928	-0.157233773480057	-0.102316870685394	0.0996166915344685	0.00212747002118339	-0.0166344033062683	0.211026556860811	0.234297192141619
Pt29	0.104323374622075	0.0886153550121271	-0.042903414821987	0.0144592603078873	0.072251279919527	0.287269680097366	0.107755345949718	0.027132238717265	-0.0358880779103713	0.20391514352955	0.00815863530894921	-0.111323208751113	0.123219644575466	0.1180511241162	0.269796999273493	0.261896148218437	0.0476395329052838	-0.0499523114610839	0.0438962984735283	0.0967957242623123	-0.0035307269894874	0.10158530424618	0.184375493311883	0.272699600110428	-0.00854999307638757	0.0584216355988339	0.152410048735227	0.311067642138609	-0.0622383834585956	-0.135988928298026	0.0450600471863686	-0.0421836817692559	0.00560472167952998	0.258695723684864	0.217471996448442
